,ID,LONG,LAT,ages,race,sex,income,Location,Price_cont,Experience,Other,will_attend,dist,locLong,locLat,Price_cat,Location_1,Location_2,Location_3,Location_4,Location_5,Price_cat_1,Price_cat_2,Price_cat_3,Price_cat_4,Experience_1,Experience_2,Experience_3,Other_1,Other_2,Other_3,Other_4,race_Aisian/Other,race_Black,race_Hispanic,race_White,sex_F,sex_M,income_100-150k,income_25-50k,income_50-75k,income_75-100k,income_<25k,income_>150k
5435,1209554,-78.61670279109809,35.767663067564605,48.1310800722027,White,M,<25k,5,25,3,1,0,11615.91220766607,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5436,1209599,-78.5857032345015,35.66209099886171,45.014215363371704,White,F,25-50k,5,20,1,3,0,22748.16284632629,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5437,1209813,-78.671212565476,35.748149243662404,44.0060227567064,White,M,100-150k,1,20,1,4,0,24666.696620538347,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
5438,1209840,-78.5988608244615,35.7228707057893,36.8359462297916,White,M,75-100k,4,15,2,3,0,45868.87504809207,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5439,1210482,-78.6016057865043,35.706522374257105,54.173975890884,White,F,75-100k,2,20,3,3,0,25203.7435597283,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5440,1210523,-78.6464202082896,35.7317808185995,51.7382800960776,White,M,75-100k,3,15,3,4,0,5266.225452586136,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5441,1210763,-78.62777603850951,35.669480188827706,47.1804554733533,White,F,75-100k,5,15,1,2,0,22406.301300486994,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5442,1210820,-78.6242209401876,35.7049199760652,31.182158397006603,Black,F,75-100k,4,20,3,2,0,44782.84026444766,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5443,1211315,-78.6238162942601,35.6672864278825,40.3676970537426,Black,F,75-100k,3,25,1,3,0,12600.699643475069,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5444,1211534,-78.6434744158775,35.6782804916785,51.9539574285398,Black,F,100-150k,2,20,3,3,1,22342.809113901876,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
5445,1211659,-78.65057300936842,35.774975971131504,51.918179310049496,White,M,75-100k,3,15,3,4,0,2365.282976360078,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5446,1211758,-78.6272852902913,35.7363469475736,50.610212723958504,White,F,50-75k,3,15,3,4,0,5987.1924927224845,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
5447,1211897,-78.5893655167738,35.6980600566459,35.2771575668628,White,F,50-75k,1,30,3,3,0,33909.8976567292,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5448,1212606,-78.6006958728766,35.7086386702911,42.727641411772396,White,F,50-75k,5,15,1,2,0,17708.080067544866,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5449,1213128,-78.6308882875,35.750379931477,47.01129688450111,Black,F,>150k,3,20,2,1,0,4797.269354665293,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5450,1213145,-78.5717326439311,35.683447841377,41.411373742416295,White,F,25-50k,2,20,3,3,1,28390.654545203473,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5451,1213166,-78.559917339008,35.6637825673068,40.697484037067106,Hispanic,M,100-150k,2,20,3,3,1,30023.392754354718,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
5452,1213286,-78.59644225547291,35.6647947773081,65.7667214177851,White,M,<25k,3,20,2,1,0,13966.766562026361,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5453,1213329,-78.634908458054,35.702078970108104,26.330192328898896,White,F,100-150k,5,20,1,3,0,19054.31110788216,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
5454,1213531,-78.6008778723751,35.6793329634776,31.2706623365712,Black,F,25-50k,2,20,3,3,1,25969.750509852667,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5455,1214144,-78.52841249003251,35.7612307843439,36.242212509605295,White,F,<25k,1,30,3,3,0,34825.318485651456,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5456,1214373,-78.4865924737547,35.764269834709296,40.3848372004163,White,F,50-75k,5,25,3,1,0,13967.22961016409,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5457,1214458,-78.5272597797742,35.95274076784771,43.3737988332803,Black,F,25-50k,5,15,1,2,0,10484.929668224899,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5458,1214509,-78.4866488239458,35.7747717998885,36.1318894173833,Hispanic,F,50-75k,4,20,3,2,0,53290.117302615676,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5459,1214679,-78.49522648336792,35.7736130290119,48.3690665791544,White,F,50-75k,4,30,1,1,0,52580.73157299513,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5460,1215097,-78.4879103018036,35.89980718858239,35.1619006277185,Hispanic,F,>150k,2,15,1,1,0,38978.1332499874,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5461,1215182,-78.481275585829,35.81259316366621,41.5671859928412,White,M,75-100k,3,25,1,3,0,18206.402044237806,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5462,1215758,-78.51132434194459,35.8639312947254,45.7128787387815,White,M,25-50k,3,20,2,1,0,18057.2547014558,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5463,1216057,-78.5184983562312,35.687700363912704,56.86547989132979,White,M,25-50k,5,25,3,1,0,20557.579723746316,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5464,1216251,-78.4901209689209,35.7665752364704,41.6975563171899,White,M,>150k,5,25,3,1,0,13574.526018572997,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5465,1216373,-78.5308032387644,35.8099916115445,34.0931246342619,White,M,75-100k,4,15,2,3,0,48452.54909908824,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5466,1216566,-78.5159300887315,35.764612848611606,32.9505721641344,White,F,>150k,4,20,3,2,0,51085.61836329888,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5467,1216599,-78.4417106990461,35.760333676838,27.9597012571308,White,M,25-50k,5,15,1,2,0,16947.53063626366,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5468,1216766,-78.54875370175542,35.7538718792536,39.152415375840604,White,F,100-150k,3,15,3,4,0,11737.472292699413,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
5469,1216819,-78.492249723723,35.8218855469854,35.9716331860109,Hispanic,F,50-75k,4,20,3,2,0,51599.61085311879,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5470,1217022,-78.4185299016781,35.681724504792,37.7249458758158,White,M,100-150k,2,15,1,1,0,41999.971658195296,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5471,1217221,-78.4964748127006,35.7885621604851,40.4407675358313,Hispanic,F,50-75k,1,25,2,2,0,36380.50421488686,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5472,1217475,-78.50500362763779,35.709404381357004,42.4067196059168,White,F,<25k,5,20,1,3,0,18622.017879533687,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5473,1217635,-78.4416810457151,35.7850764837255,44.4958534225,White,M,<25k,5,25,3,1,0,15159.688628957807,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5474,1217682,-78.4824298155838,35.7848815706584,29.994234771908,White,M,50-75k,5,25,3,1,0,12425.742516997614,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5475,1217710,-78.5339283564901,35.8078105157204,27.496771580662102,White,M,25-50k,4,15,2,3,0,48231.477903424624,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5476,1217920,-78.478915206462,35.7631186241574,27.8856936831769,Black,M,75-100k,1,15,2,1,0,38850.45896810956,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5477,1218215,-78.5121328331346,35.8258499280155,44.9838269772589,White,F,<25k,3,20,2,1,0,16000.69980159715,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5478,1218364,-78.42934360266491,35.75780027970129,50.9807104567802,White,M,50-75k,5,15,1,2,0,17953.526697419526,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5479,1218790,-78.47724162731309,35.7814338162935,34.3326318501355,White,F,50-75k,5,25,3,1,0,13025.45622558727,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5480,1219500,-78.44605033705409,35.753140859617,40.6147614467351,White,M,100-150k,1,15,2,1,0,42021.183836034616,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5481,1219752,-78.47478385269359,35.76594152245,43.154942719106394,White,F,100-150k,2,15,1,1,0,36340.84335171305,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5482,1219797,-78.4770844145069,35.7885727601248,45.09636783389271,Aisian/Other,F,75-100k,2,30,2,2,0,36366.16257185926,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5483,1220227,-78.4775232155885,35.7689182327805,45.33058110856529,Hispanic,M,>150k,1,25,2,2,0,38732.418895242874,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5484,1220530,-78.4646332541205,35.7966715070117,40.2563027048427,Aisian/Other,M,75-100k,5,20,1,3,0,12729.60238365147,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5485,1220780,-78.5229239684701,35.7455502447799,34.5610746993712,White,F,100-150k,3,20,2,1,0,14208.435580468014,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5486,1220803,-78.5531911418411,35.8606718468736,51.50866741202721,White,F,25-50k,5,15,1,2,0,2173.3807644742114,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5487,1220844,-78.45034110712379,35.68580741751371,41.78858445414021,White,M,50-75k,5,20,1,3,0,23087.89266146915,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5488,1220926,-78.4805660761329,35.7067884107434,55.357099718023996,White,F,<25k,3,15,3,4,1,19164.176471880077,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
5489,1220952,-78.4950439233056,35.7347474063849,45.8324917293515,White,M,<25k,4,25,1,4,0,53965.77743406039,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5490,1220991,-78.4936877821128,35.714218677443796,35.6721426144602,Black,F,100-150k,4,20,3,2,0,54925.28313696281,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
5491,1221280,-78.4878386573003,35.792181542240705,46.3247355033704,Black,F,75-100k,1,15,2,1,0,36996.48774560053,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5492,1221711,-78.5310516952547,35.7998364275147,51.82748636307,White,F,100-150k,1,15,2,1,0,33019.28314897393,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5493,1221792,-78.46491858909471,35.7462734792666,39.78193984861571,White,M,100-150k,2,20,3,3,0,37172.09614833132,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
5494,1221812,-78.4929917855643,35.846878902235,47.177241862702104,White,F,100-150k,3,30,1,2,0,18533.42881356139,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5495,1222104,-78.4964153986968,35.6823746185878,34.2096943985245,Aisian/Other,F,100-150k,5,30,2,4,0,21707.46765639005,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
5496,1222317,-78.4512380447115,35.8597593103909,53.640813837325204,White,F,100-150k,1,15,2,1,0,38727.58700362598,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5497,1222384,-78.4610387842539,35.795802855942604,43.6196226311232,White,M,50-75k,2,15,1,1,0,37911.713230496774,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5498,1222698,-78.4543184542203,35.8659726592634,49.6176697783669,White,F,50-75k,4,15,2,3,0,54348.544523825825,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5499,1222719,-78.4434243685886,35.709810731214496,52.6161784186275,White,M,75-100k,5,25,3,1,0,21157.489072649765,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5500,1223175,-78.4933383132467,35.8306625023763,31.0529861023763,White,F,25-50k,5,20,1,3,0,8482.622296168602,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5501,1223300,-78.452061534148,35.776782976754205,39.4274702372101,White,M,75-100k,4,25,1,4,0,56245.93555651236,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5502,1224808,-78.49747215940721,35.7977756472281,51.48405552835921,White,F,100-150k,4,30,1,1,0,51694.53812332734,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5503,1225272,-78.4266045416139,35.7951654860158,57.5042390336946,White,F,50-75k,3,25,1,3,0,22737.19259226592,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5504,1225313,-78.4690479723251,35.7497244199006,55.002649972609795,White,M,50-75k,4,15,2,3,0,55629.046369938544,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5505,1225401,-78.43072933316641,35.802042871596896,38.547701363688795,White,M,75-100k,3,15,3,4,0,22464.649269406436,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5506,1225607,-78.4497548108546,35.7161673116256,26.184845475347398,Hispanic,F,>150k,5,30,2,4,0,20251.96552910451,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
5507,1225959,-78.52616992267279,35.734468459240205,43.496543389090206,White,F,75-100k,3,25,1,3,0,14236.321007582923,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5508,1226056,-78.522650183419,35.826732936806,41.275144729577,White,F,25-50k,5,20,1,3,0,6567.5973738270495,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5509,1226099,-78.50177491297009,35.7382704002264,31.690129220116898,White,F,100-150k,3,30,1,2,0,16253.289834019046,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5510,1226689,-78.4411501058916,35.7442248770001,47.9163549179576,Hispanic,M,25-50k,1,20,1,4,0,42807.02151436245,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
5511,1226910,-78.5131876349296,35.8562334651651,45.8928339166714,Black,F,100-150k,1,25,2,2,0,33209.947281624016,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
5512,1227381,-78.3840118311177,35.7153796931528,47.144580428965995,White,M,75-100k,4,15,2,3,0,64140.38016448643,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5513,1227399,-78.45544922181729,35.792408538446395,46.003601853413706,White,M,50-75k,1,25,2,2,0,39787.99535733751,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5514,1227418,-78.44348886283859,35.755973934197996,34.9744479137773,White,F,25-50k,1,15,2,1,0,42121.09612246044,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5515,1227856,-78.4756511657507,35.772965810524,27.1604415806603,White,M,100-150k,4,30,1,1,0,54301.37805965056,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5516,1228217,-78.4782943317802,35.7565966951802,41.2280732040957,White,M,50-75k,4,20,3,2,0,54597.98527734228,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5517,1228797,-78.4519180887056,35.824828776744496,32.6858075120669,White,F,50-75k,1,30,3,3,0,39236.16332082522,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5518,1229192,-78.5323913630212,35.836809644549106,44.543668551361996,Black,F,<25k,5,30,2,4,0,5166.7893774911245,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5519,1229195,-78.5052626719312,35.804566536524,45.2857961798219,White,F,75-100k,5,30,2,4,0,9420.80604784923,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5520,1229424,-78.4873897284057,35.7840088995904,37.5168081373206,Hispanic,M,75-100k,1,25,2,2,0,37321.141218152065,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5521,1229718,-78.4667568815297,35.8101905334958,41.750547157590795,White,F,>150k,5,25,3,1,0,11707.061387766847,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5522,1229786,-78.5144273236297,35.8025153759134,49.325884983022696,White,M,25-50k,2,30,2,2,0,33272.73959836626,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5523,1229962,-78.4576332964852,35.820348508914,31.0979911592986,White,F,25-50k,1,20,1,4,0,38831.18787911483,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
5524,1229963,-78.5238041054365,35.7473374317466,43.034882938699,White,M,50-75k,1,30,3,3,0,35874.39884330379,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5525,1230105,-78.4621850631448,35.8612186201296,51.241654795162,Hispanic,M,100-150k,3,25,1,3,0,21734.288184055335,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
5526,1230199,-78.4781450091539,35.7379511920279,48.4152591791035,White,F,75-100k,1,30,3,3,0,40039.53373204636,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5527,1230313,-78.4808686657798,35.7812240463918,40.8612085038109,White,F,25-50k,4,30,1,1,0,53602.430397586606,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5528,1230314,-78.47213809361409,35.7798600507234,45.36709691325729,White,F,<25k,2,15,1,1,0,36701.0215606306,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5529,1230380,-78.428087922163,35.730162781366296,50.60086526353229,White,M,75-100k,5,15,1,2,0,20226.152373094967,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5530,1230497,-78.4523805707919,35.85940959776371,46.086213102832495,White,F,50-75k,3,30,1,2,0,22440.72521820735,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5531,1230580,-78.4589723353442,35.7683266011987,53.8983604396554,Hispanic,F,50-75k,4,25,1,4,0,55892.87909570422,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
5532,1231466,-78.4951318708273,35.8372623502827,46.7890955292743,Aisian/Other,F,75-100k,5,30,2,4,0,8012.195774734781,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5533,1231626,-78.4511139051762,35.706780476842205,59.4155600637478,Hispanic,F,50-75k,3,20,2,1,0,21652.64660124484,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5534,1231673,-78.51181646163079,35.7815767840681,38.10996680870021,White,F,50-75k,2,15,1,1,0,33154.959308198,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5535,1231893,-78.5079049875196,35.761602817172204,42.9891876665166,Hispanic,M,50-75k,4,20,3,2,0,51879.05099923933,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5536,1231973,-78.4975238045307,35.693334283268705,46.700740145631706,Hispanic,M,75-100k,3,25,1,3,0,18418.416585830008,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5537,1232142,-78.47225670111558,35.7304994251815,38.352462337738295,White,M,25-50k,1,30,3,3,0,40880.3356290896,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5538,1232257,-78.4740541199358,35.6807892306248,40.296485906546295,White,M,25-50k,4,30,1,1,0,58068.69103486197,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5539,1232282,-78.5204371728903,35.8212197728938,42.735975285949294,White,F,25-50k,4,20,3,2,0,49111.41856119482,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5540,1232379,-78.54833629277171,35.8301144520298,36.4905166773445,White,M,50-75k,1,30,3,3,0,30597.124730240335,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
