"","Location","Price","Experience","Other","will_attend","ages_bin","distance_bin"
"1159","1","1","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"1163","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1168","1","2","1","4",0,"02 <= 44.7122","01 <= 32.4247"
"1170","1","2","1","4",0,"01 <= 34.9769","01 <= 32.4247"
"1172","1","3","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1174","1","4","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1176","1","2","1","4",0,"01 <= 34.9769","01 <= 32.4247"
"1180","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1186","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1187","1","2","1","4",0,"02 <= 44.7122","01 <= 32.4247"
"1188","1","2","1","4",0,"03 > 44.7122","01 <= 32.4247"
"1189","1","1","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"1193","1","1","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"1194","1","3","2","2",1,"03 > 44.7122","01 <= 32.4247"
"1199","1","4","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1200","1","3","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1209","1","3","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1219","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1222","1","4","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1223","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1225","1","3","2","2",0,"03 > 44.7122","02 > 32.4247"
"1226","1","2","1","4",0,"01 <= 34.9769","02 > 32.4247"
"1229","1","4","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1241","1","3","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1244","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1247","1","1","2","1",0,"01 <= 34.9769","01 <= 32.4247"
"1253","1","4","3","3",0,"01 <= 34.9769","02 > 32.4247"
"1256","1","1","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"1258","1","1","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"1259","1","4","3","3",0,"02 <= 44.7122","02 > 32.4247"
"1266","1","4","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1267","1","3","2","2",0,"03 > 44.7122","02 > 32.4247"
"1270","1","2","1","4",0,"02 <= 44.7122","01 <= 32.4247"
"1274","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1276","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1282","1","2","1","4",0,"03 > 44.7122","01 <= 32.4247"
"1285","1","3","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1290","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1292","1","3","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1294","1","2","1","4",0,"03 > 44.7122","02 > 32.4247"
"1295","1","4","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1297","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1299","1","2","1","4",0,"02 <= 44.7122","01 <= 32.4247"
"1302","1","3","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1303","1","3","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1306","1","2","1","4",0,"01 <= 34.9769","01 <= 32.4247"
"1311","1","1","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"1316","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1318","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1323","1","4","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1324","1","3","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1330","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1332","1","3","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1334","1","3","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1336","1","2","1","4",1,"03 > 44.7122","01 <= 32.4247"
"1339","1","1","2","1",0,"01 <= 34.9769","01 <= 32.4247"
"1342","1","1","2","1",0,"01 <= 34.9769","01 <= 32.4247"
"1349","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1353","1","2","1","4",0,"02 <= 44.7122","01 <= 32.4247"
"1354","1","4","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"1356","1","3","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1364","1","2","1","4",0,"02 <= 44.7122","01 <= 32.4247"
"1366","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1373","1","4","3","3",0,"03 > 44.7122","02 > 32.4247"
"1377","1","3","2","2",1,"02 <= 44.7122","01 <= 32.4247"
"1380","1","1","2","1",0,"03 > 44.7122","01 <= 32.4247"
"1391","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1392","1","2","1","4",1,"02 <= 44.7122","01 <= 32.4247"
"1394","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1399","1","3","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1402","1","2","1","4",0,"03 > 44.7122","01 <= 32.4247"
"1404","1","4","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1405","1","2","1","4",0,"01 <= 34.9769","01 <= 32.4247"
"1415","1","2","1","4",0,"02 <= 44.7122","01 <= 32.4247"
"1422","1","4","3","3",1,"03 > 44.7122","01 <= 32.4247"
"1423","1","3","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1425","1","4","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1430","1","3","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1433","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1434","2","1","1","1",0,"02 <= 44.7122","02 > 32.4247"
"1449","2","4","2","2",1,"02 <= 44.7122","01 <= 32.4247"
"1454","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1456","2","2","3","3",0,"03 > 44.7122","02 > 32.4247"
"1465","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1466","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1468","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"1470","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1474","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1480","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1481","2","1","1","1",0,"03 > 44.7122","02 > 32.4247"
"1485","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1488","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1493","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1502","2","2","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1503","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"1504","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1505","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1506","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1516","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1521","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1522","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1523","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1526","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1531","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1533","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1537","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1542","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1544","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1545","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"1547","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1553","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1567","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1569","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1572","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1573","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1575","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1580","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1583","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1585","2","2","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1587","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1589","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1595","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1606","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1607","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1614","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1623","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1624","2","1","1","1",0,"01 <= 34.9769","02 > 32.4247"
"1628","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1629","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1630","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1634","2","4","2","2",0,"03 > 44.7122","02 > 32.4247"
"1636","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1645","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1653","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1654","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1655","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1660","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1662","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1664","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1669","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1670","2","2","3","3",1,"03 > 44.7122","01 <= 32.4247"
"1674","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1677","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1679","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1684","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1687","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1691","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"1695","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1705","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1721","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1723","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1726","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1727","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1728","2","1","1","1",1,"03 > 44.7122","01 <= 32.4247"
"1729","2","4","2","2",0,"01 <= 34.9769","02 > 32.4247"
"1731","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1732","2","4","2","2",0,"02 <= 44.7122","02 > 32.4247"
"1733","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1735","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1738","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1739","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1742","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1746","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1748","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1749","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1750","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"1751","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1756","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1762","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1769","2","2","3","3",1,"03 > 44.7122","01 <= 32.4247"
"1771","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1772","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1774","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1775","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1778","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1781","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1784","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1787","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1792","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1805","2","2","3","3",0,"02 <= 44.7122","02 > 32.4247"
"1820","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"1829","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1836","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1839","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1840","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1841","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"1843","2","2","3","3",0,"03 > 44.7122","02 > 32.4247"
"1847","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1848","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1854","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"1856","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1858","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1862","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1868","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"1870","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1874","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1880","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1892","2","2","3","3",1,"03 > 44.7122","01 <= 32.4247"
"1896","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"1897","2","2","3","3",0,"02 <= 44.7122","02 > 32.4247"
"1899","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1900","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"1915","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1920","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1925","2","2","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1926","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1944","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"1948","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"1949","2","2","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1956","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1961","2","2","3","3",0,"02 <= 44.7122","02 > 32.4247"
"1962","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"1963","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"1967","2","2","3","3",0,"03 > 44.7122","02 > 32.4247"
"1975","2","1","1","1",0,"01 <= 34.9769","02 > 32.4247"
"1996","2","2","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"1998","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"1999","2","4","2","2",0,"03 > 44.7122","02 > 32.4247"
"2003","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"2005","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2006","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2011","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2019","2","1","1","1",0,"02 <= 44.7122","02 > 32.4247"
"2023","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2024","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2027","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2033","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2041","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2042","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2043","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2057","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2060","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2063","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2082","2","1","1","1",0,"02 <= 44.7122","02 > 32.4247"
"2084","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"2085","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2090","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2097","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"2105","2","4","2","2",0,"03 > 44.7122","02 > 32.4247"
"2106","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2109","2","1","1","1",0,"03 > 44.7122","02 > 32.4247"
"2112","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2113","2","2","3","3",0,"03 > 44.7122","02 > 32.4247"
"2114","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2122","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2123","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2128","2","2","3","3",0,"01 <= 34.9769","01 <= 32.4247"
"2130","2","1","1","1",1,"02 <= 44.7122","01 <= 32.4247"
"2131","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"2132","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2145","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2148","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"2150","2","4","2","2",0,"02 <= 44.7122","02 > 32.4247"
"2153","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2158","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2176","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2177","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2184","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"2186","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2187","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2196","2","1","1","1",0,"01 <= 34.9769","02 > 32.4247"
"2197","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"2198","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2200","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2202","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2205","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2207","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2221","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2225","2","1","1","1",0,"02 <= 44.7122","02 > 32.4247"
"2235","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2238","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2244","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2245","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2247","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2249","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"2250","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2253","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2257","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2265","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2266","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2273","2","1","1","1",1,"01 <= 34.9769","01 <= 32.4247"
"2275","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"2282","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2283","2","1","1","1",0,"03 > 44.7122","02 > 32.4247"
"2286","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2288","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2295","2","1","1","1",0,"02 <= 44.7122","02 > 32.4247"
"2298","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2299","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2301","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2306","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2308","2","1","1","1",1,"02 <= 44.7122","01 <= 32.4247"
"2311","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2312","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2314","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2317","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2320","2","4","2","2",0,"03 > 44.7122","02 > 32.4247"
"2323","2","1","1","1",0,"03 > 44.7122","02 > 32.4247"
"2325","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2331","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2334","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2335","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2336","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2337","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2338","2","2","3","3",0,"02 <= 44.7122","02 > 32.4247"
"2342","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2352","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2354","2","1","1","1",0,"03 > 44.7122","02 > 32.4247"
"2357","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2362","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2368","2","4","2","2",0,"02 <= 44.7122","01 <= 32.4247"
"2378","2","4","2","2",0,"02 <= 44.7122","02 > 32.4247"
"2382","2","1","1","1",0,"01 <= 34.9769","02 > 32.4247"
"2386","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2388","2","4","2","2",0,"03 > 44.7122","02 > 32.4247"
"2392","2","4","2","2",0,"02 <= 44.7122","02 > 32.4247"
"2396","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2402","2","1","1","1",1,"02 <= 44.7122","01 <= 32.4247"
"2409","2","1","1","1",0,"01 <= 34.9769","01 <= 32.4247"
"2420","2","2","3","3",0,"01 <= 34.9769","02 > 32.4247"
"2422","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2425","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2427","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2429","2","1","1","1",0,"03 > 44.7122","01 <= 32.4247"
"2436","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2441","2","1","1","1",0,"02 <= 44.7122","02 > 32.4247"
"2443","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2444","2","4","2","2",0,"02 <= 44.7122","02 > 32.4247"
"2446","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2447","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2452","2","4","2","2",0,"01 <= 34.9769","01 <= 32.4247"
"2454","2","4","2","2",0,"03 > 44.7122","01 <= 32.4247"
"2457","2","1","1","1",0,"02 <= 44.7122","02 > 32.4247"
"2467","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2474","2","2","3","3",0,"03 > 44.7122","02 > 32.4247"
"2475","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2477","2","2","3","3",0,"02 <= 44.7122","01 <= 32.4247"
"2478","2","2","3","3",1,"01 <= 34.9769","01 <= 32.4247"
"2481","2","2","3","3",1,"02 <= 44.7122","01 <= 32.4247"
"2485","2","2","3","3",0,"03 > 44.7122","01 <= 32.4247"
"2497","2","4","2","2",0,"02 <= 44.7122","02 > 32.4247"
"2503","2","1","1","1",0,"02 <= 44.7122","01 <= 32.4247"
"2511","3","2","2","1",0,"02 <= 44.7122","02 > 32.4247"
"2516","3","3","1","3",0,"01 <= 34.9769","01 <= 32.4247"
"2518","3","3","1","3",0,"02 <= 44.7122","01 <= 32.4247"
"2537","3","2","2","1",0,"03 > 44.7122","01 <= 32.4247"
"2547","3","3","1","3",0,"02 <= 44.7122","02 > 32.4247"
"2548","3","3","1","3",0,"02 <= 44.7122","01 <= 32.4247"
"2549","3","1","3","4",0,"03 > 44.7122","02 > 32.4247"
"2552","3","1","3","4",0,"02 <= 44.7122","01 <= 32.4247"
"2559","3","4","1","2",0,"02 <= 44.7122","01 <= 32.4247"
"2561","3","1","3","4",0,"02 <= 44.7122","01 <= 32.4247"
"2562","3","4","1","2",0,"03 > 44.7122","01 <= 32.4247"
"2564","3","4","1","2",0,"01 <= 34.9769","01 <= 32.4247"
"2569","3","1","3","4",1,"03 > 44.7122","01 <= 32.4247"
"2570","3","4","1","2",0,"01 <= 34.9769","01 <= 32.4247"
"2574","3","3","1","3",0,"03 > 44.7122","01 <= 32.4247"
"2576","3","1","3","4",0,"02 <= 44.7122","01 <= 32.4247"
"2580","3","2","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"2584","3","2","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"2585","3","4","1","2",0,"02 <= 44.7122","01 <= 32.4247"
"2586","3","3","1","3",0,"02 <= 44.7122","02 > 32.4247"
"2587","3","1","3","4",0,"01 <= 34.9769","01 <= 32.4247"
"2592","3","1","3","4",0,"03 > 44.7122","01 <= 32.4247"
"2593","3","4","1","2",0,"03 > 44.7122","01 <= 32.4247"
"2596","3","4","1","2",0,"03 > 44.7122","01 <= 32.4247"
"2597","3","1","3","4",0,"02 <= 44.7122","01 <= 32.4247"
"2598","3","3","1","3",0,"02 <= 44.7122","01 <= 32.4247"
"2600","3","4","1","2",0,"03 > 44.7122","01 <= 32.4247"
"2604","3","3","1","3",0,"02 <= 44.7122","01 <= 32.4247"
"2612","3","4","1","2",0,"03 > 44.7122","01 <= 32.4247"
"2616","3","2","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"2619","3","3","1","3",0,"03 > 44.7122","01 <= 32.4247"
"2628","3","3","1","3",0,"03 > 44.7122","01 <= 32.4247"
"2629","3","4","1","2",0,"02 <= 44.7122","01 <= 32.4247"
"2630","3","1","3","4",1,"03 > 44.7122","01 <= 32.4247"
"2635","3","1","3","4",1,"03 > 44.7122","01 <= 32.4247"
"2636","3","2","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"2639","3","2","2","1",0,"03 > 44.7122","02 > 32.4247"
"2652","3","3","1","3",0,"02 <= 44.7122","01 <= 32.4247"
"2657","3","3","1","3",0,"03 > 44.7122","01 <= 32.4247"
"2666","3","3","1","3",0,"01 <= 34.9769","01 <= 32.4247"
"2674","3","3","1","3",0,"01 <= 34.9769","01 <= 32.4247"
"2676","3","4","1","2",0,"02 <= 44.7122","01 <= 32.4247"
"2677","3","4","1","2",0,"02 <= 44.7122","01 <= 32.4247"
"2679","3","1","3","4",0,"03 > 44.7122","01 <= 32.4247"
"2687","3","2","2","1",0,"03 > 44.7122","01 <= 32.4247"
"2689","3","1","3","4",1,"01 <= 34.9769","02 > 32.4247"
"2690","3","2","2","1",0,"02 <= 44.7122","01 <= 32.4247"
"2695","3","4","1","2",0,"02 <= 44.7122","01 <= 32.4247"
"2698","3","3","1","3",0,"01 <= 34.9769","01 <= 32.4247"
"2699","3","4","1","2",0,"03 > 44.7122","01 <= 32.4247"
"2705","3","4","1","2",0,"01 <= 34.9769","01 <= 32.4247"
